      occcnt,        pcnt,     p_level,        xcnt,   rest_zcnt,rest_z_level,      udistr,    escape1m,  escape1p5m,    escape2m,,
           4,          10,    0.996124,           2,      51    ,    0.598298,    0.000048,    0.384074,    0.555020,    0.678692,,
           4,          10,    0.996124,           2,      52    ,    0.603235,    0.000051,    0.485231,    0.628898,    0.732154,,
           4,          10,    0.996124,           2,      53    ,    0.608198,    0.000050,    0.652474,    0.750104,    0.819710,,
           4,          10,    0.996124,           3,      32    ,    0.509177,    0.000085,    0.599263,    0.667786,    0.719560,,
           4,          10,    0.996124,           3,      33    ,    0.513652,    0.000134,    0.397597,    0.494721,    0.572510,,
           4,          10,    0.996124,           3,      34    ,    0.518151,    0.000183,    0.243290,    0.357786,    0.455616,,
           4,          10,    0.996124,           3,      35    ,    0.522673,    0.000231,    0.155022,    0.277314,    0.387029,,
           4,          10,    0.996124,           3,      36    ,    0.527218,    0.000275,    0.131890,    0.257474,    0.371125,,
           4,          10,    0.996124,           3,      37    ,    0.531787,    0.000314,    0.171554,    0.297486,    0.407194,,
           4,          10,    0.996124,           3,      38    ,    0.536380,    0.000341,    0.274250,    0.393861,    0.491194,,
           4,          10,    0.996124,           3,      39    ,    0.540996,    0.000352,    0.437042,    0.537978,    0.614354,,
           4,          10,    0.996124,           3,      40    ,    0.545637,    0.000342,    0.636731,    0.706480,    0.756202,,
           1,          11,    1.003892,           1,      63    ,    0.659269,    0.000086,    0.936680,    0.984056,    0.995986,,
           1,          11,    1.003892,           1,      64    ,    0.664522,    0.000122,    0.936520,    0.984016,    0.995975,,
           1,          11,    1.003892,           2,      41    ,    0.550301,    0.000020,    0.617349,    0.704182,    0.770503,,
           1,          11,    1.003892,           2,      42    ,    0.554990,    0.000033,    0.431900,    0.559250,    0.658077,,
           1,          11,    1.003892,           2,      43    ,    0.559703,    0.000046,    0.306850,    0.460989,    0.581995,,
           1,          11,    1.003892,           2,      44    ,    0.564440,    0.000057,    0.268450,    0.431430,    0.559427,,
           1,          11,    1.003892,           2,      45    ,    0.569202,    0.000065,    0.320276,    0.473757,    0.592729,,
           1,          11,    1.003892,           2,      46    ,    0.573989,    0.000068,    0.454296,    0.580090,    0.675487,,
           1,          11,    1.003892,           2,      47    ,    0.578801,    0.000067,    0.640582,    0.725200,    0.787912,,
           1,          11,    1.003892,           3,      25    ,    0.478489,    0.000045,    0.592301,    0.654016,    0.696458,,
           1,          11,    1.003892,           3,      26    ,    0.482805,    0.000078,    0.387415,    0.470906,    0.532965,,
           1,          11,    1.003892,           3,      27    ,    0.487144,    0.000114,    0.226753,    0.318323,    0.394164,,
           1,          11,    1.003892,           3,      28    ,    0.491505,    0.000154,    0.123769,    0.212864,    0.296391,,
           1,          11,    1.003892,           3,      29    ,    0.495889,    0.000195,    0.070714,    0.155347,    0.242892,,
           1,          11,    1.003892,           3,      30    ,    0.500295,    0.000239,    0.058596,    0.143754,    0.233716,,
           1,          11,    1.003892,           3,      31    ,    0.504724,    0.000277,    0.084425,    0.176723,    0.267755,,
           1,          11,    1.003892,           3,      32    ,    0.509177,    0.000313,    0.152034,    0.253612,    0.342629,,
           1,          11,    1.003892,           3,      33    ,    0.513652,    0.000333,    0.268986,    0.373356,    0.454457,,
           1,          11,    1.003892,           3,      34    ,    0.518151,    0.000332,    0.438065,    0.530627,    0.595910,,
           1,          11,    1.003892,           3,      35    ,    0.522673,    0.000312,    0.639536,    0.705209,    0.748493,,
           2,          11,    1.003892,           1,      70    ,    0.696623,    0.000058,    0.993677,    0.999497,    0.999960,,
           2,          11,    1.003892,           2,      48    ,    0.583637,    0.000026,    0.675840,    0.788769,    0.862427,,
           2,          11,    1.003892,           2,      49    ,    0.588499,    0.000037,    0.543784,    0.702765,    0.806438,,
           2,          11,    1.003892,           2,      50    ,    0.593385,    0.000048,    0.495157,    0.671237,    0.785942,,
           2,          11,    1.003892,           2,      51    ,    0.598298,    0.000055,    0.551033,    0.707846,    0.809811,,
           2,          11,    1.003892,           2,      52    ,    0.603235,    0.000057,    0.686148,    0.795946,    0.867183,,
           2,          11,    1.003892,           3,      32    ,    0.509177,    0.000096,    0.602569,    0.678587,    0.737728,,
           2,          11,    1.003892,           3,      33    ,    0.513652,    0.000151,    0.406227,    0.516371,    0.605151,,
           2,          11,    1.003892,           3,      34    ,    0.518151,    0.000214,    0.263104,    0.396195,    0.507028,,
           2,          11,    1.003892,           3,      35    ,    0.522673,    0.000266,    0.195410,    0.339468,    0.461236,,
           2,          11,    1.003892,           3,      36    ,    0.527218,    0.000315,    0.205225,    0.350166,    0.471110,,
           2,          11,    1.003892,           3,      37    ,    0.531787,    0.000354,    0.290496,    0.425356,    0.533768,,
           2,          11,    1.003892,           3,      38    ,    0.536380,    0.000368,    0.444343,    0.555384,    0.640507,,
           2,          11,    1.003892,           3,      39    ,    0.540996,    0.000358,    0.639861,    0.715121,    0.770368,,
           3,          11,    1.003892,           1,      67    ,    0.680448,    0.000083,    0.936794,    0.984086,    0.995993,,
           3,          11,    1.003892,           1,      68    ,    0.685812,    0.000114,    0.936419,    0.983992,    0.995969,,
           3,          11,    1.003892,           2,      45    ,    0.569202,    0.000023,    0.638158,    0.738541,    0.811033,,
           3,          11,    1.003892,           2,      46    ,    0.573989,    0.000037,    0.472900,    0.618796,    0.724551,,
           3,          11,    1.003892,           2,      47    ,    0.578801,    0.000048,    0.379313,    0.551106,    0.675757,,
           3,          11,    1.003892,           2,      48    ,    0.583637,    0.000057,    0.384789,    0.555647,    0.679195,,
           3,          11,    1.003892,           2,      49    ,    0.588499,    0.000062,    0.486900,    0.630296,    0.733232,,
           3,          11,    1.003892,           2,      50    ,    0.593385,    0.000063,    0.654355,    0.751641,    0.820880,,
           3,          11,    1.003892,           3,      29    ,    0.495889,    0.000061,    0.596954,    0.665402,    0.717323,,
           3,          11,    1.003892,           3,      30    ,    0.500295,    0.000101,    0.395241,    0.492158,    0.570074,,
           3,          11,    1.003892,           3,      31    ,    0.504724,    0.000147,    0.241517,    0.355772,    0.453698,,
           3,          11,    1.003892,           3,      32    ,    0.509177,    0.000195,    0.154166,    0.276350,    0.386152,,
           3,          11,    1.003892,           3,      33    ,    0.513652,    0.000239,    0.132055,    0.257769,    0.371512,,
           3,          11,    1.003892,           3,      34    ,    0.518151,    0.000280,    0.172720,    0.298983,    0.408772,,
           3,          11,    1.003892,           3,      35    ,    0.522673,    0.000311,    0.276263,    0.396251,    0.493611,,
           3,          11,    1.003892,           3,      36    ,    0.527218,    0.000326,    0.439508,    0.540698,    0.617019,,
           3,          11,    1.003892,           3,      37    ,    0.531787,    0.000321,    0.639003,    0.708824,    0.758436,,
           4,          11,    1.003892,           1,      70    ,    0.696623,    0.000037,    0.993677,    0.999497,    0.999960,,
           4,          11,    1.003892,           2,      48    ,    0.583637,    0.000021,    0.640013,    0.740025,    0.812133,,
           4,          11,    1.003892,           2,      49    ,    0.588499,    0.000031,    0.474461,    0.620051,    0.725474,,
           4,          11,    1.003892,           2,      50    ,    0.593385,    0.000039,    0.379861,    0.551526,    0.676047,,
           4,          11,    1.003892,           2,      51    ,    0.598298,    0.000045,    0.384074,    0.555020,    0.678692,,
           4,          11,    1.003892,           2,      52    ,    0.603235,    0.000047,    0.485231,    0.628898,    0.732154,,
           4,          11,    1.003892,           2,      53    ,    0.608198,    0.000045,    0.652474,    0.750104,    0.819710,,
           4,          11,    1.003892,           3,      32    ,    0.509177,    0.000084,    0.599263,    0.667786,    0.719560,,
           4,          11,    1.003892,           3,      33    ,    0.513652,    0.000131,    0.397597,    0.494721,    0.572510,,
           4,          11,    1.003892,           3,      34    ,    0.518151,    0.000183,    0.243290,    0.357786,    0.455616,,
           4,          11,    1.003892,           3,      35    ,    0.522673,    0.000229,    0.155022,    0.277314,    0.387029,,
           4,          11,    1.003892,           3,      36    ,    0.527218,    0.000271,    0.131890,    0.257474,    0.371125,,
           4,          11,    1.003892,           3,      37    ,    0.531787,    0.000303,    0.171554,    0.297486,    0.407194,,
           4,          11,    1.003892,           3,      38    ,    0.536380,    0.000327,    0.274250,    0.393861,    0.491194,,
           4,          11,    1.003892,           3,      39    ,    0.540996,    0.000325,    0.437042,    0.537978,    0.614354,,
           4,          11,    1.003892,           3,      40    ,    0.545637,    0.000302,    0.636731,    0.706480,    0.756202,,
           1,          12,    1.011720,           1,      64    ,    0.664522,    0.000056,    0.993675,    0.999497,    0.999960,,
           1,          12,    1.011720,           2,      42    ,    0.554990,    0.000023,    0.672954,    0.786801,    0.861152,,
           1,          12,    1.011720,           2,      43    ,    0.559703,    0.000036,    0.541860,    0.701476,    0.805625,,
           1,          12,    1.011720,           2,      44    ,    0.564440,    0.000047,    0.495342,    0.671433,    0.786119,,
           1,          12,    1.011720,           2,      45    ,    0.569202,    0.000054,    0.553247,    0.709456,    0.810921,,
           1,          12,    1.011720,           2,      46    ,    0.573989,    0.000056,    0.689147,    0.798072,    0.868621,,
           1,          12,    1.011720,           3,      26    ,    0.482805,    0.000059,    0.594643,    0.663018,    0.715090,,
           1,          12,    1.011720,           3,      27    ,    0.487144,    0.000098,    0.392891,    0.489607,    0.567656,,
           1,          12,    1.011720,           3,      28    ,    0.491505,    0.000140,    0.239758,    0.353783,    0.451812,,
           1,          12,    1.011720,           3,      29    ,    0.495889,    0.000184,    0.153328,    0.275418,    0.385316,,
           1,          12,    1.011720,           3,      30    ,    0.500295,    0.000227,    0.132239,    0.258097,    0.371944,,
           1,          12,    1.011720,           3,      31    ,    0.504724,    0.000262,    0.173903,    0.300511,    0.410388,,
           1,          12,    1.011720,           3,      32    ,    0.509177,    0.000289,    0.278288,    0.398660,    0.496052,,
           1,          12,    1.011720,           3,      33    ,    0.513652,    0.000297,    0.441980,    0.543424,    0.619693,,
           1,          12,    1.011720,           3,      34    ,    0.518151,    0.000285,    0.641273,    0.711163,    0.760667,,
           2,          12,    1.011720,           1,      70    ,    0.696623,    0.000049,    0.993677,    0.999497,    0.999960,,
           2,          12,    1.011720,           2,      49    ,    0.588499,    0.000025,    0.739319,    0.855579,    0.920010,,
           2,          12,    1.011720,           2,      50    ,    0.593385,    0.000036,    0.655016,    0.808912,    0.894167,,
           2,          12,    1.011720,           2,      51    ,    0.598298,    0.000042,    0.657815,    0.810508,    0.895055,,
           2,          12,    1.011720,           2,      52    ,    0.603235,    0.000044,    0.745625,    0.859169,    0.922008,,
           2,          12,    1.011720,           3,      32    ,    0.509177,    0.000089,    0.602569,    0.678587,    0.737728,,
           2,          12,    1.011720,           3,      33    ,    0.513652,    0.000143,    0.406227,    0.516371,    0.605151,,
           2,          12,    1.011720,           3,      34    ,    0.518151,    0.000199,    0.263104,    0.396195,    0.507028,,
           2,          12,    1.011720,           3,      35    ,    0.522673,    0.000253,    0.195410,    0.339468,    0.461236,,
           2,          12,    1.011720,           3,      36    ,    0.527218,    0.000296,    0.205225,    0.350166,    0.471110,,
           2,          12,    1.011720,           3,      37    ,    0.531787,    0.000329,    0.290496,    0.425356,    0.533768,,
           2,          12,    1.011720,           3,      38    ,    0.536380,    0.000334,    0.444343,    0.555384,    0.640507,,
           2,          12,    1.011720,           3,      39    ,    0.540996,    0.000316,    0.639861,    0.715121,    0.770368,,
           3,          12,    1.011720,           1,      68    ,    0.685812,    0.000054,    0.993676,    0.999497,    0.999960,,
           3,          12,    1.011720,           2,      46    ,    0.573989,    0.000022,    0.674875,    0.788109,    0.861998,,
           3,          12,    1.011720,           2,      47    ,    0.578801,    0.000035,    0.543135,    0.702327,    0.806160,,
           3,          12,    1.011720,           2,      48    ,    0.583637,    0.000045,    0.495209,    0.671292,    0.785992,,
           3,          12,    1.011720,           2,      49    ,    0.588499,    0.000051,    0.551764,    0.708375,    0.810174,,
           3,          12,    1.011720,           2,      50    ,    0.593385,    0.000052,    0.687145,    0.796651,    0.867659,,
           3,          12,    1.011720,           3,      30    ,    0.500295,    0.000068,    0.601073,    0.677132,    0.736448,,
           3,          12,    1.011720,           3,      31    ,    0.504724,    0.000113,    0.404752,    0.514889,    0.603844,,
           3,          12,    1.011720,           3,      32    ,    0.509177,    0.000163,    0.262106,    0.395180,    0.506148,,
           3,          12,    1.011720,           3,      33    ,    0.513652,    0.000212,    0.195140,    0.339234,    0.461077,,
           3,          12,    1.011720,           3,      34    ,    0.518151,    0.000253,    0.205739,    0.350784,    0.471737,,
           3,          12,    1.011720,           3,      35    ,    0.522673,    0.000286,    0.291685,    0.426666,    0.535015,,
           3,          12,    1.011720,           3,      36    ,    0.527218,    0.000296,    0.445912,    0.557013,    0.642014,,
           3,          12,    1.011720,           3,      37    ,    0.531787,    0.000291,    0.641344,    0.716581,    0.771688,,
           4,          12,    1.011720,           1,      70    ,    0.696623,    0.000028,    0.993677,    0.999497,    0.999960,,
           4,          12,    1.011720,           2,      48    ,    0.583637,    0.000018,    0.675840,    0.788769,    0.862427,,
           4,          12,    1.011720,           2,      49    ,    0.588499,    0.000026,    0.543784,    0.702765,    0.806438,,
           4,          12,    1.011720,           2,      50    ,    0.593385,    0.000033,    0.495157,    0.671237,    0.785942,,
           4,          12,    1.011720,           2,      51    ,    0.598298,    0.000037,    0.551033,    0.707846,    0.809811,,
           4,          12,    1.011720,           2,      52    ,    0.603235,    0.000036,    0.686148,    0.795946,    0.867183,,
           4,          12,    1.011720,           3,      32    ,    0.509177,    0.000082,    0.602569,    0.678587,    0.737728,,
           4,          12,    1.011720,           3,      33    ,    0.513652,    0.000128,    0.406227,    0.516371,    0.605151,,
           4,          12,    1.011720,           3,      34    ,    0.518151,    0.000176,    0.263104,    0.396195,    0.507028,,
           4,          12,    1.011720,           3,      35    ,    0.522673,    0.000218,    0.195410,    0.339468,    0.461236,,
           4,          12,    1.011720,           3,      36    ,    0.527218,    0.000252,    0.205225,    0.350166,    0.471110,,
           4,          12,    1.011720,           3,      37    ,    0.531787,    0.000277,    0.290496,    0.425356,    0.533768,,
           4,          12,    1.011720,           3,      38    ,    0.536380,    0.000286,    0.444343,    0.555384,    0.640507,,
           4,          12,    1.011720,           3,      39    ,    0.540996,    0.000271,    0.639861,    0.715121,    0.770368,,
           1,          13,    1.019610,           1,      64    ,    0.664522,    0.000046,    0.993675,    0.999497,    0.999960,,
           1,          13,    1.019610,           2,      42    ,    0.554990,    0.000021,    0.672954,    0.786801,    0.861152,,
           1,          13,    1.019610,           2,      43    ,    0.559703,    0.000033,    0.541860,    0.701476,    0.805625,,
           1,          13,    1.019610,           2,      44    ,    0.564440,    0.000042,    0.495342,    0.671433,    0.786119,,
           1,          13,    1.019610,           2,      45    ,    0.569202,    0.000049,    0.553247,    0.709456,    0.810921,,
           1,          13,    1.019610,           2,      46    ,    0.573989,    0.000049,    0.689147,    0.798072,    0.868621,,
           1,          13,    1.019610,           3,      26    ,    0.482805,    0.000056,    0.598080,    0.674224,    0.733898,,
           1,          13,    1.019610,           3,      27    ,    0.487144,    0.000095,    0.401815,    0.511945,    0.601259,,
           1,          13,    1.019610,           3,      28    ,    0.491505,    0.000134,    0.260134,    0.393188,    0.504434,,
           1,          13,    1.019610,           3,      29    ,    0.495889,    0.000174,    0.194628,    0.338810,    0.460816,,
           1,          13,    1.019610,           3,      30    ,    0.500295,    0.000212,    0.206795,    0.352064,    0.473044,,
           1,          13,    1.019610,           3,      31    ,    0.504724,    0.000236,    0.294086,    0.429316,    0.537547,,
           1,          13,    1.019610,           3,      32    ,    0.509177,    0.000253,    0.449059,    0.560284,    0.645047,,
           1,          13,    1.019610,           3,      33    ,    0.513652,    0.000252,    0.644307,    0.719498,    0.774330,,
           2,          13,    1.019610,           1,      70    ,    0.696623,    0.000043,    0.993677,    0.999497,    0.999960,,
           2,          13,    1.019610,           2,      49    ,    0.588499,    0.000019,    0.833199,    0.929718,    0.970388,,
           2,          13,    1.019610,           2,      50    ,    0.593385,    0.000028,    0.802129,    0.916631,    0.964874,,
           2,          13,    1.019610,           2,      51    ,    0.598298,    0.000033,    0.836112,    0.930952,    0.970908,,
           2,          13,    1.019610,           3,      33    ,    0.513652,    0.000106,    0.630776,    0.732686,    0.806739,,
           2,          13,    1.019610,           3,      34    ,    0.518151,    0.000159,    0.466807,    0.613977,    0.721071,,
           2,          13,    1.019610,           3,      35    ,    0.522673,    0.000213,    0.377344,    0.549703,    0.674883,,
           2,          13,    1.019610,           3,      36    ,    0.527218,    0.000254,    0.387866,    0.558423,    0.681479,,
           2,          13,    1.019610,           3,      37    ,    0.531787,    0.000274,    0.493707,    0.636059,    0.737731,,
           2,          13,    1.019610,           3,      38    ,    0.536380,    0.000269,    0.661904,    0.757846,    0.825638,,
           3,          13,    1.019610,           1,      68    ,    0.685812,    0.000042,    0.993676,    0.999497,    0.999960,,
           3,          13,    1.019610,           2,      47    ,    0.578801,    0.000022,    0.738708,    0.855239,    0.919826,,
           3,          13,    1.019610,           2,      48    ,    0.583637,    0.000034,    0.654773,    0.808784,    0.894102,,
           3,          13,    1.019610,           2,      49    ,    0.588499,    0.000042,    0.658130,    0.810699,    0.895168,,
           3,          13,    1.019610,           2,      50    ,    0.593385,    0.000044,    0.746275,    0.859547,    0.922223,,
           3,          13,    1.019610,           3,      31    ,    0.504724,    0.000079,    0.610333,    0.697918,    0.765416,,
           3,          13,    1.019610,           3,      32    ,    0.509177,    0.000128,    0.425386,    0.553346,    0.653306,,
           3,          13,    1.019610,           3,      33    ,    0.513652,    0.000179,    0.303262,    0.457800,    0.579520,,
           3,          13,    1.019610,           3,      34    ,    0.518151,    0.000225,    0.269003,    0.432206,    0.560299,,
           3,          13,    1.019610,           3,      35    ,    0.522673,    0.000256,    0.324811,    0.478280,    0.596726,,
           3,          13,    1.019610,           3,      36    ,    0.527218,    0.000273,    0.461333,    0.586776,    0.681218,,
           3,          13,    1.019610,           3,      37    ,    0.531787,    0.000267,    0.647628,    0.731640,    0.793332,,
           4,          13,    1.019610,           2,      48    ,    0.583637,    0.000016,    0.739013,    0.855409,    0.919918,,
           4,          13,    1.019610,           2,      49    ,    0.588499,    0.000022,    0.654894,    0.808847,    0.894134,,
           4,          13,    1.019610,           2,      50    ,    0.593385,    0.000027,    0.657972,    0.810603,    0.895111,,
           4,          13,    1.019610,           2,      51    ,    0.598298,    0.000029,    0.745950,    0.859358,    0.922115,,
           4,          13,    1.019610,           3,      32    ,    0.509177,    0.000080,    0.611034,    0.698541,    0.765920,,
           4,          13,    1.019610,           3,      33    ,    0.513652,    0.000124,    0.426031,    0.553927,    0.653772,,
           4,          13,    1.019610,           3,      34    ,    0.518151,    0.000168,    0.303611,    0.458105,    0.579750,,
           4,          13,    1.019610,           3,      35    ,    0.522673,    0.000204,    0.268936,    0.432112,    0.560193,,
           4,          13,    1.019610,           3,      36    ,    0.527218,    0.000234,    0.324348,    0.477815,    0.596312,,
           4,          13,    1.019610,           3,      37    ,    0.531787,    0.000243,    0.460624,    0.586100,    0.680637,,
           4,          13,    1.019610,           3,      38    ,    0.536380,    0.000237,    0.646924,    0.730995,    0.792788,,
           1,          14,    1.027561,           2,      42    ,    0.554990,    0.000018,    0.737198,    0.854408,    0.919380,,
           1,          14,    1.027561,           2,      43    ,    0.559703,    0.000028,    0.654193,    0.808491,    0.893961,,
           1,          14,    1.027561,           2,      44    ,    0.564440,    0.000035,    0.658948,    0.811202,    0.895470,,
           1,          14,    1.027561,           2,      45    ,    0.569202,    0.000037,    0.747914,    0.860507,    0.922773,,
           1,          14,    1.027561,           3,      26    ,    0.482805,    0.000049,    0.598080,    0.674224,    0.733898,,
           1,          14,    1.027561,           3,      27    ,    0.487144,    0.000086,    0.401815,    0.511945,    0.601259,,
           1,          14,    1.027561,           3,      28    ,    0.491505,    0.000123,    0.260134,    0.393188,    0.504434,,
           1,          14,    1.027561,           3,      29    ,    0.495889,    0.000159,    0.194628,    0.338810,    0.460816,,
           1,          14,    1.027561,           3,      30    ,    0.500295,    0.000193,    0.206795,    0.352064,    0.473044,,
           1,          14,    1.027561,           3,      31    ,    0.504724,    0.000215,    0.294086,    0.429316,    0.537547,,
           1,          14,    1.027561,           3,      32    ,    0.509177,    0.000225,    0.449059,    0.560284,    0.645047,,
           1,          14,    1.027561,           3,      33    ,    0.513652,    0.000216,    0.644307,    0.719498,    0.774330,,
           2,          14,    1.027561,           2,      49    ,    0.588499,    0.000017,    0.833199,    0.929718,    0.970388,,
           2,          14,    1.027561,           2,      50    ,    0.593385,    0.000024,    0.802129,    0.916631,    0.964874,,
           2,          14,    1.027561,           2,      51    ,    0.598298,    0.000027,    0.836112,    0.930952,    0.970908,,
           2,          14,    1.027561,           3,      33    ,    0.513652,    0.000094,    0.668677,    0.783921,    0.859316,,
           2,          14,    1.027561,           3,      34    ,    0.518151,    0.000146,    0.539098,    0.699681,    0.804534,,
           2,          14,    1.027561,           3,      35    ,    0.522673,    0.000187,    0.495773,    0.671892,    0.786534,,
           2,          14,    1.027561,           3,      36    ,    0.527218,    0.000216,    0.556683,    0.711997,    0.812704,,
           2,          14,    1.027561,           3,      37    ,    0.531787,    0.000221,    0.693685,    0.801319,    0.870838,,
           3,          14,    1.027561,           2,      47    ,    0.578801,    0.000018,    0.738708,    0.855239,    0.919826,,
           3,          14,    1.027561,           2,      48    ,    0.583637,    0.000028,    0.654773,    0.808784,    0.894102,,
           3,          14,    1.027561,           2,      49    ,    0.588499,    0.000035,    0.658130,    0.810699,    0.895168,,
           3,          14,    1.027561,           2,      50    ,    0.593385,    0.000037,    0.746275,    0.859547,    0.922223,,
           3,          14,    1.027561,           3,      31    ,    0.504724,    0.000065,    0.610333,    0.697918,    0.765416,,
           3,          14,    1.027561,           3,      32    ,    0.509177,    0.000109,    0.425386,    0.553346,    0.653306,,
           3,          14,    1.027561,           3,      33    ,    0.513652,    0.000157,    0.303262,    0.457800,    0.579520,,
           3,          14,    1.027561,           3,      34    ,    0.518151,    0.000196,    0.269003,    0.432206,    0.560299,,
           3,          14,    1.027561,           3,      35    ,    0.522673,    0.000226,    0.324811,    0.478280,    0.596726,,
           3,          14,    1.027561,           3,      36    ,    0.527218,    0.000243,    0.461333,    0.586776,    0.681218,,
           3,          14,    1.027561,           3,      37    ,    0.531787,    0.000238,    0.647628,    0.731640,    0.793332,,
           4,          14,    1.027561,           2,      48    ,    0.583637,    0.000014,    0.833068,    0.929665,    0.970367,,
           4,          14,    1.027561,           2,      49    ,    0.588499,    0.000018,    0.802141,    0.916639,    0.964878,,
           4,          14,    1.027561,           2,      50    ,    0.593385,    0.000022,    0.836259,    0.931017,    0.970936,,
           4,          14,    1.027561,           3,      32    ,    0.509177,    0.000076,    0.630164,    0.732204,    0.806389,,
           4,          14,    1.027561,           3,      33    ,    0.513652,    0.000117,    0.466310,    0.613590,    0.720797,,
           4,          14,    1.027561,           3,      34    ,    0.518151,    0.000159,    0.377196,    0.549607,    0.674831,,
           4,          14,    1.027561,           3,      35    ,    0.522673,    0.000186,    0.388138,    0.558674,    0.681689,,
           4,          14,    1.027561,           3,      36    ,    0.527218,    0.000204,    0.494284,    0.636551,    0.738119,,
           4,          14,    1.027561,           3,      37    ,    0.531787,    0.000201,    0.662534,    0.758367,    0.826040,,
           1,          15,    1.035574,           2,      42    ,    0.554990,    0.000016,    0.737198,    0.854408,    0.919380,,
           1,          15,    1.035574,           2,      43    ,    0.559703,    0.000024,    0.654193,    0.808491,    0.893961,,
           1,          15,    1.035574,           2,      44    ,    0.564440,    0.000030,    0.658948,    0.811202,    0.895470,,
           1,          15,    1.035574,           2,      45    ,    0.569202,    0.000031,    0.747914,    0.860507,    0.922773,,
           1,          15,    1.035574,           3,      27    ,    0.487144,    0.000062,    0.627112,    0.729810,    0.804658,,
           1,          15,    1.035574,           3,      28    ,    0.491505,    0.000098,    0.463852,    0.611690,    0.719463,,
           1,          15,    1.035574,           3,      29    ,    0.495889,    0.000137,    0.376493,    0.549169,    0.674617,,
           1,          15,    1.035574,           3,      30    ,    0.500295,    0.000165,    0.389532,    0.559969,    0.682782,,
           1,          15,    1.035574,           3,      31    ,    0.504724,    0.000183,    0.497188,    0.639042,    0.740089,,
           1,          15,    1.035574,           3,      32    ,    0.509177,    0.000182,    0.665691,    0.760979,    0.828061,,
           2,          15,    1.035574,           2,      49    ,    0.588499,    0.000012,    0.936325,    0.983970,    0.995964,,
           2,          15,    1.035574,           2,      50    ,    0.593385,    0.000018,    0.936913,    0.984118,    0.996002,,
           2,          15,    1.035574,           3,      33    ,    0.513652,    0.000086,    0.668677,    0.783921,    0.859316,,
           2,          15,    1.035574,           3,      34    ,    0.518151,    0.000131,    0.539098,    0.699681,    0.804534,,
           2,          15,    1.035574,           3,      35    ,    0.522673,    0.000172,    0.495773,    0.671892,    0.786534,,
           2,          15,    1.035574,           3,      36    ,    0.527218,    0.000194,    0.556683,    0.711997,    0.812704,,
           2,          15,    1.035574,           3,      37    ,    0.531787,    0.000195,    0.693685,    0.801319,    0.870838,,
           3,          15,    1.035574,           1,      69    ,    0.691203,    0.000033,    0.993676,    0.999497,    0.999960,,
           3,          15,    1.035574,           2,      48    ,    0.583637,    0.000017,    0.833068,    0.929665,    0.970367,,
           3,          15,    1.035574,           2,      49    ,    0.588499,    0.000024,    0.802141,    0.916639,    0.964878,,
           3,          15,    1.035574,           2,      50    ,    0.593385,    0.000028,    0.836259,    0.931017,    0.970936,,
           3,          15,    1.035574,           3,      32    ,    0.509177,    0.000075,    0.630164,    0.732204,    0.806389,,
           3,          15,    1.035574,           3,      33    ,    0.513652,    0.000122,    0.466310,    0.613590,    0.720797,,
           3,          15,    1.035574,           3,      34    ,    0.518151,    0.000166,    0.377196,    0.549607,    0.674831,,
           3,          15,    1.035574,           3,      35    ,    0.522673,    0.000198,    0.388138,    0.558674,    0.681689,,
           3,          15,    1.035574,           3,      36    ,    0.527218,    0.000213,    0.494284,    0.636551,    0.738119,,
           3,          15,    1.035574,           3,      37    ,    0.531787,    0.000210,    0.662534,    0.758367,    0.826040,,
           4,          15,    1.035574,           2,      48    ,    0.583637,    0.000011,    0.833068,    0.929665,    0.970367,,
           4,          15,    1.035574,           2,      49    ,    0.588499,    0.000016,    0.802141,    0.916639,    0.964878,,
           4,          15,    1.035574,           2,      50    ,    0.593385,    0.000018,    0.836259,    0.931017,    0.970936,,
           4,          15,    1.035574,           3,      32    ,    0.509177,    0.000070,    0.668206,    0.783606,    0.859117,,
           4,          15,    1.035574,           3,      33    ,    0.513652,    0.000107,    0.538801,    0.699492,    0.804423,,
           4,          15,    1.035574,           3,      34    ,    0.518151,    0.000137,    0.495832,    0.671955,    0.786590,,
           4,          15,    1.035574,           3,      35    ,    0.522673,    0.000157,    0.557074,    0.712289,    0.812911,,
           4,          15,    1.035574,           3,      36    ,    0.527218,    0.000161,    0.694192,    0.801684,    0.871089,,
           1,          16,    1.043650,           2,      43    ,    0.559703,    0.000011,    0.936193,    0.983940,    0.995958,,
           1,          16,    1.043650,           2,      44    ,    0.564440,    0.000017,    0.937102,    0.984169,    0.996015,,
           1,          16,    1.043650,           3,      27    ,    0.487144,    0.000052,    0.665864,    0.782052,    0.858143,,
           1,          16,    1.043650,           3,      28    ,    0.491505,    0.000083,    0.537342,    0.698579,    0.803894,,
           1,          16,    1.043650,           3,      29    ,    0.495889,    0.000114,    0.496163,    0.672306,    0.786908,,
           1,          16,    1.043650,           3,      30    ,    0.500295,    0.000133,    0.559049,    0.713775,    0.813969,,
           1,          16,    1.043650,           3,      31    ,    0.504724,    0.000140,    0.696736,    0.803520,    0.872354,,
           2,          16,    1.043650,           2,      49    ,    0.588499,    0.000010,    0.936325,    0.983970,    0.995964,,
           2,          16,    1.043650,           2,      50    ,    0.593385,    0.000014,    0.936913,    0.984118,    0.996002,,
           2,          16,    1.043650,           3,      33    ,    0.513652,    0.000074,    0.734539,    0.852971,    0.918626,,
