             p_index,             x_index,             z_index,             p_level,             x_level,             z_level,                prod,                wage,               pdist,               zdist,            epz_dist,      epz_dist_young,      epz_dist_prime,          epz_dist_x,    epz_dist_young_x,    epz_dist_prime_x,            upz_dist,      upz_dist_young,      upz_dist_prime,          upz_dist_x,    upz_dist_young_x,    upz_dist_prime_x,             up_dist,          uallp_dist,       up_dist_young,       up_dist_prime,      up_search_dist,up_search_dist_young,up_search_dist_prime,        up_rest_dist,  up_rest_dist_young,  up_rest_dist_prime,       up_reall_dist, up_reall_dist_young, up_reall_dist_prime,      e_dist_e1yb4_x,    sep_dist_e1yb4_x,          z_r_binary,          z_s_binary,            z_r_func,            z_s_func,,
   1,   1,  35,    0.924611,    1.000000,    0.447347,    0.413621,    0.494628,    0.012051,    0.009460,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  36,    0.924611,    1.000000,    0.452144,    0.418057,    0.498264,    0.012051,    0.009852,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  37,    0.924611,    1.000000,    0.456967,    0.422517,    0.501920,    0.012051,    0.010245,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  38,    0.924611,    1.000000,    0.461817,    0.427001,    0.505596,    0.012051,    0.010635,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000006,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  39,    0.924611,    1.000000,    0.466694,    0.431511,    0.509292,    0.012051,    0.011023,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000040,    0.000000,    0.000047,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  40,    0.924611,    1.000000,    0.471598,    0.436045,    0.513008,    0.012051,    0.011406,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000116,    0.000012,    0.000110,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  41,    0.924611,    1.000000,    0.476529,    0.440604,    0.516746,    0.012051,    0.011783,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000366,    0.000024,    0.000442,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  42,    0.924611,    1.000000,    0.481488,    0.445189,    0.520503,    0.012051,    0.012153,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000717,    0.000024,    0.000805,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  43,    0.924611,    1.000000,    0.486473,    0.449798,    0.524282,    0.012051,    0.012514,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000980,    0.000036,    0.001168,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
   1,   1,  44,    0.924611,    1.000000,    0.491486,    0.454433,    0.528081,    0.012051,    0.012865,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.001360,    0.000024,    0.001602,    0.000000,    0.000000,    0.000000,    0.127503,    0.155022,    0.157791,    0.119589,    0.016600,    0.021689,    0.015955,    0.109407,    0.133184,    0.102490,    0.001496,    0.002917,    0.001144,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,,
